gene,TCGA-A2-A0T1-01,TCGA-AC-A23H-01,TCGA-AR-A0TX-01,TCGA-AR-A24U-01,TCGA-AR-A254-01,TCGA-BH-A1EV-01,TCGA-BH-A203-01,TCGA-C8-A1HF-01,TCGA-C8-A1HK-01,TCGA-C8-A26X-01,TCGA-C8-A26Y-01,TCGA-C8-A275-01,TCGA-C8-A278-01,TCGA-D8-A1JF-01,TCGA-D8-A1JG-01,TCGA-D8-A1XT-01,TCGA-E2-A1B0-01,TCGA-E2-A1LB-01,TCGA-E9-A1RH-01,TCGA-E9-A248-01,TCGA-EW-A1OV-01,TCGA-EW-A2FR-01,TCGA-GM-A2DB-01,TCGA-GM-A2DH-01
LYST,0.924544358791928,0.954914073982994,0.943536680239367,0.958579199743953,0.955118504637072,0.93700862618331,0.961720728004038,0.950761771382359,0.950704601695625,0.96470961425643,0.96092137897433,0.970856221730599,0.956849984626122,0.960295045360623,0.947966575120372,0.93985166087804,0.951906882868336,0.959281840433257,0.961985290490653,0.960663282418621,0.943526143432625,0.95167552371901,0.954370194708055,0.964450786530458
MACF1,0.965073567531689,0.945397339087793,0.968252553726283,0.963085794254862,0.948054402402987,0.964269596679425,0.956266463769132,0.970272503381204,0.966490063606703,0.962013924266959,0.955628942114315,0.962671035425418,0.95941720759765,0.971310097515378,0.954311287630736,0.960920071121441,0.973460339230529,0.979773170803914,0.95380776329063,0.971242647307842,0.972421740670351,0.96465779362151,0.964672983986198,0.972439224347374
MAP2K4,0.945017097599938,0.94203880109089,0.951166756155895,0.952535018214181,0.92569916047848,0.934394283737201,0.952499413056823,0.896064316066218,0.947074410800159,0.958289704805169,0.964983117091371,0.955104961648885,0.955956044838326,0.969800931989056,0.941742381431657,0.954108816386088,0.951087948986742,0.946555564584109,0.84787210760508,0.957861698927456,0.958677345960906,0.944099433975383,0.949607097560403,0.948699550872812
MAP3K1,0.876589049369298,0.936747340780969,0.903100061291016,0.912236034826287,0.897345116056196,0.889327807668147,0.908930342390838,0.943000931536394,0.961233330000785,0.941513210556189,0.925308342888423,0.948272951206015,0.89554463972081,0.955200778944754,0.895112306613386,0.904900949267722,0.936822886257019,0.95555900195328,0.911390857902165,0.95349462551332,0.937599506866181,0.925346487521704,0.940246945733407,0.94227538134283
MDN1,0.946621078886142,0.921583061247664,0.925893078905627,0.933193781596168,0.914831130572026,0.909085955803849,0.932826506762675,0.94044053174765,0.928352104775672,0.942489772203418,0.948676054339932,0.939965699338264,0.91792258784596,0.863510942078822,0.844743264900362,0.915770005287127,0.924420264798291,0.931125850027188,0.940394181347732,0.929207048042366,0.88968121306597,0.921405351531275,0.929821142559828,0.948254698114984
MED12,0.580433716479317,0.864038511468508,0.547871449299615,0.655632312733825,0.750072224030485,0.684798920898358,0.764472626251049,0.682640273819375,0.633724962440396,0.567203064996447,0.680443204603508,0.55140487604814,0.501712084137764,0.591229692300156,0.712045030591885,0.735712907582461,0.680958208646596,0.670105242285526,0.545193649873076,0.606255588989041,0.509316245981376,0.641449033639291,0.525559551648634,0.636548570234033
MEGF8,0.992483990753465,0.982387018495829,0.988999826591284,0.98709901095083,0.988229599669593,0.992743240720254,0.987274957702454,0.99074056378961,0.989789213384007,0.987148946633944,0.987789291638955,0.988935863768681,0.986546763990378,0.991033330826928,0.989919671153404,0.989480882946577,0.990902729375592,0.991841876196148,0.989204760561563,0.987897229219868,0.990198763172138,0.986347792619082,0.986413145229181,0.987796504236957
MKI67,0.89564894180352,0.925234590102412,0.919461615131015,0.933633271420051,0.943909248196234,0.906764980178363,0.920008535545263,0.923306284132459,0.94279645512192,0.936710535478189,0.945993869389903,0.934620410415401,0.941339309051842,0.938193491791349,0.928019350888146,0.943784744453153,0.94479819874852,0.948206881761086,0.922386881584557,0.949778097022305,0.932776416087508,0.932273618976577,0.941373924736858,0.942929739342368
MUC4,0.990824183007572,0.992939969650623,0.991160100657132,0.987196769453026,0.983783910401315,0.989696518588538,0.988262329295166,0.989239099894689,0.971250037451943,0.988825745231456,0.988576708033548,0.986111771929498,0.94443303678259,0.975864544422459,0.949111043363604,0.987226810556739,0.862256565112859,0.990810491538848,0.959791502590334,0.934286626322807,0.982258441801545,0.988196021466476,0.988931697558538,0.989653273248301
MYCBP2,0.937043179528007,0.954316685922417,0.939591835615624,0.944876253503329,0.925002478700868,0.938648462336504,0.918874835118799,0.936833826988895,0.940511168297835,0.950806060228686,0.928054924142927,0.945390455764485,0.958564628114173,0.937672813868093,0.926904084260752,0.947115469847045,0.95761029104726,0.599956161685519,0.95700612020163,0.954903812007156,0.930676039672524,0.927544154078134,0.954539972731022,0.956149196027389
MYH9,0.990306220671149,0.985111374373033,0.986681896693768,0.979217328500342,0.981130301921247,0.990686997793615,0.975997363746133,0.989911124242687,0.989483940812094,0.984283257887305,0.982752393146732,0.986116914952854,0.981540072228169,0.986951641836261,0.987087034424282,0.989026842338341,0.980213921410997,0.991361510127598,0.986925547924598,0.97915546663121,0.992476098972727,0.981851526592102,0.946142059212331,0.987316887599988
MYO16,0.92617862251826,0.971542744510669,0.857431970685758,0.949369791893463,0.953321094668609,0.959030027861752,0.962602415639666,0.961473746285877,0.935911759290941,0.965549379324731,0.536979327720077,0.956270402968495,0.900465786288872,0.954819994132153,0.962949648432883,0.939205266466777,0.857446315403154,0.925111913232834,0.64488120892289,0.88315362276125,0.893833695261297,0.922573259089678,0.83291192019123,0.947047137028713
NCOR1,0.951530138387423,0.908450621713842,0.937860123317425,0.950458966131702,0.930323470487985,0.887008906191197,0.936261202939995,0.939442408659215,0.934878932795261,0.951628276919106,0.947631255693714,0.936748552017995,0.943786244122533,0.951795433527484,0.939948677648197,0.93986329304682,0.938798818212126,0.950120216852016,0.946675301868791,0.915810627765202,0.922494689169404,0.925159927563078,0.949523800163089,0.957849208234835
NEB,0.940092152259214,0.946057135305313,0.954417426755497,0.932302120618938,0.933417513571229,0.94444332076358,0.949398143403365,0.94959311822562,0.950299417935422,0.964567003216481,0.956382422439365,0.954222508014596,0.946872588969863,0.923815598602928,0.945597832080718,0.947525383342004,0.861185268157467,0.948620938859203,0.77550437358904,0.963347411265141,0.934001334953712,0.928328840786082,0.939444316307716,0.952338590227461
NF1,0.897140333326154,0.936830516565243,0.939554526058697,0.962460071271222,0.947844588638134,0.927442477214755,0.956040386924345,0.958999810438213,0.968947087047144,0.963571204277752,0.965308198243903,0.949972325688207,0.945768072287916,0.956627172506236,0.953145142263052,0.941402813148359,0.954266724242726,0.944386568692867,0.95982819203718,0.962360113585868,0.945348027567321,0.938202564375978,0.949728490228658,0.969200996543704
NIPBL,0.916914545354097,0.969394912664125,0.947473550441693,0.966861188300862,0.951978401634356,0.950253115167844,0.952225739412214,0.949682250390889,0.912836756195989,0.955980539799268,0.954305152179818,0.936749478786213,0.962576854145156,0.959331081369973,0.953316967416366,0.95974005907352,0.952688935592572,0.942686007755613,0.959348131589172,0.962333178933219,0.95314250492314,0.94763313851993,0.962162519696856,0.963730918228204
NOTCH2,0.882148591501148,0.924172165141931,0.90557580689904,0.912351033752947,0.823545550096904,0.840049439951958,0.895157068040983,0.912349261949767,0.927228109435164,0.889827294018047,0.879722684513407,0.908407667198208,0.914831846261092,0.910148723016726,0.896923886121285,0.886986568309023,0.884606041889228,0.875055499818619,0.863216693583094,0.929701770388222,0.787518854618181,0.679413807511704,0.914100846499183,0.943828714702636
OBSCN,0.987767508611142,0.979107281051647,0.989124230796251,0.986144910056585,0.988360632821927,0.99012208678159,0.987355683781239,0.988259312911537,0.98824927514409,0.988440519998713,0.989362467394571,0.986396151293085,0.98690767718,0.991524501416588,0.985279109803718,0.98629216552395,0.988930185057328,0.989047324151833,0.985413778951979,0.988391291500879,0.98826103169176,0.987515277629624,0.986673493980913,0.990297478741988
PEG3,0.72480139219704,0.633222335851569,0.986017201073324,0.75450357369842,0.984675209594622,0.989802011160805,0.988571574220162,0.987041654579926,0.636815913400688,0.921652515863642,0.981536698191638,0.981503596960437,0.949734876018516,0.804641958891414,0.827348057985313,0.98567173135861,0.656801209413072,0.968035645610315,0.903470098233776,0.989918750582903,0.718975662761037,0.987234495100643,0.586718832069101,0.989226338324456
PIK3CA,0.911803564064483,0.923354947840187,0.907925999671021,0.929418170278887,0.910386772558837,0.919460612153313,0.933197197435769,0.905909114802154,0.90580645964362,0.948912022848011,0.947854334387179,0.939567371057825,0.93658000040211,0.926781394579114,0.884282806599934,0.935923704124806,0.93602741978959,0.936768528765555,0.943768299527927,0.925268520457497,0.935241140689716,0.924866449423957,0.938236352475046,0.934145627959939
PIK3R1,0.9553604013858,0.940797476675896,0.94878485349203,0.936984564473152,0.923118316181625,0.963218249550959,0.938251446857674,0.954434167847302,0.919943360763375,0.942971183472682,0.956361069665588,0.946313352976889,0.947392991029836,0.943210807751376,0.95129727297376,0.942467869957127,0.944354439450847,0.921475645548248,0.9595395173846,0.933369743596977,0.948267909270747,0.925597688683626,0.935137179714068,0.924282968488222
PIWIL1,0.974202942504716,0.974190135921475,0.971086413045807,0.958590879700148,0.839520785060775,0.979949505012826,0.890792919120683,0.963282752656867,0.977883584150625,0.961375726673961,0.834233346183737,0.952194612191815,0.945230912981106,0.956348609417076,0.971627114803313,0.807755930497229,0.966337110017495,0.983579817439819,0.984211751213795,0.897812392434455,0.98601413073093,0.83344108907745,0.966869628120977,0.98662409153449
PLCE1,0.92982390033015,0.910665406073582,0.910373849441288,0.915308801141059,0.907083339853284,0.931825981712417,0.937599507906342,0.941685938953948,0.923215562835047,0.932579875669679,0.93026332935619,0.943307786231235,0.936392941550342,0.932845711287754,0.949665166606288,0.948365137955157,0.939350561536747,0.934757254061303,0.927350163934025,0.947266726398945,0.951613446602602,0.879391795183288,0.947685393713224,0.960717049771601
PREX2,0.420990443115624,0.908812653106388,0.862706899711114,0.815105319993125,0.861157726593721,0.866150598730969,0.846024325767548,0.905824004616891,0.173950248914573,0.491346990901165,0.417167393775449,0.914189037516993,0.824212820268451,0.241957210681478,0.809656870145577,0.855999932554057,0.271770502903093,0.842674198601667,0.368933339272185,0.437095992010737,0.551465404028621,0.687822617368307,0.555906847761026,0.887770943368001
PRKDC,0.989018244536125,0.991837151299453,0.990271327700182,0.979903748703546,0.985450178091734,0.987878043624429,0.986566745423305,0.986756402993355,0.986717802815978,0.981395716415817,0.974051702985002,0.984149489335297,0.98737692462163,0.988710113480693,0.990429429732215,0.98701917037184,0.987133837422068,0.990452299648863,0.596879566978364,0.981063336987612,0.987881339616204,0.987782325510918,0.982128854596765,0.988708523935188
PRUNE2,0.907198610498412,0.93667945010027,0.91188132267116,0.896012018512126,0.900016928342121,0.913029839214263,0.91920433753901,0.928378099949661,0.933995557892183,0.852607994569671,0.899411053862238,0.937186593987513,0.897588390485786,0.51060005085337,0.868643485088425,0.874794143584489,0.910765112078611,0.828152838355522,0.583318341658882,0.911372219336374,0.869681858396779,0.899834728501906,0.921955965038628,0.914924105796734
PTEN,0.935591460308603,0.914835603956433,0.896958432477806,0.939179826313181,0.921259168651127,0.933353269481113,0.900367436166868,0.943973618284126,0.936492251069932,0.951355306555508,0.942618770899633,0.946739752368217,0.949186526684107,0.949311980893361,0.926012901497381,0.923731184876986,0.947043959233607,0.896839837206259,0.931489077236839,0.956732753007229,0.955527156557875,0.932735593563379,0.944560633839326,0.956516536409246
PTPRD,0.927294066882031,0.943170177786311,0.929031155608452,0.951728568375388,0.938512863636525,0.950236906972307,0.94585794959626,0.948943343419415,0.966014383155138,0.945665648037089,0.810752665231569,0.947171958703984,0.949458010712702,0.827388864250545,0.946319848666395,0.944314837894903,0.884083924605875,0.944934509486002,0.86988871791551,0.86629197669003,0.932279776045113,0.947576533949499,0.925152711186877,0.969324402641907
RANBP2,0.943461292183031,0.950379549575152,0.943895772304747,0.945633631355776,0.927629251751451,0.934448162614615,0.93888881358071,0.952421299641786,0.951707249564838,0.954756904241089,0.958402050192175,0.954216857293124,0.950118599465962,0.958106547933891,0.952474831463674,0.96176790473396,0.955789634625073,0.954092518286362,0.957715460524751,0.951726469262463,0.952204851370471,0.953095033798156,0.951743686771263,0.96254749222109
RB1,0.970797199027658,0.962508956383503,0.943970867104721,0.885518266863304,0.948976273874759,0.970149020130876,0.95945283660809,0.941522002315839,0.971100225365056,0.92358181175088,0.954140361459825,0.959098125462006,0.959626418597101,0.987548395526726,0.962281669818444,0.966769706522413,0.975248512611212,0.971034503305863,0.960656225232593,0.946660820175236,0.975424895874888,0.941025348365667,0.942131913069315,0.97387666087698
RPGR,0.84894054064112,0.813732877079272,0.821560187257073,0.892539865497083,0.844392366854522,0.887747115251403,0.936767377488652,0.827304593525686,0.810449900209171,0.797079845200491,0.890620380023,0.929587794152664,0.894238181489772,0.849299862593635,0.906782574702411,0.748888256277114,0.850488253542387,0.698148081950436,0.606818104589079,0.910936852198443,0.786263437246497,0.898247478685253,0.791372657542418,0.944713484708738
RUNX1,0.958906363669608,0.975185335062449,0.985525403576706,0.979167074316574,0.978783877407599,0.988269660125793,0.983961141308885,0.985280381778182,0.98141140991493,0.980732102897712,0.678622376361399,0.9849738921379,0.980960214194827,0.984404853472416,0.988491664963349,0.987405664405447,0.983592069553653,0.988173469882336,0.971213731230159,0.976922817339592,0.984104104809307,0.982753354913848,0.981635035581769,0.984083867794984
RYR1,0.990232849058077,0.980581204603563,0.990229187988641,0.985392946825922,0.984692546693371,0.992749190202398,0.988374384212055,0.989170487123345,0.985301581263783,0.987057569916612,0.84150306957796,0.988550927099092,0.985179616536384,0.989083874102587,0.988250974863093,0.988181293025134,0.836225375655152,0.98867471151745,0.985742010197648,0.516970665366351,0.99034220968076,0.985735179610471,0.85389940866863,0.987850096887786
RYR2,0.808790122734364,0.964188123401986,0.984262327428973,0.69893156198884,0.973870443104072,0.963597463391511,0.971334054668804,0.977450648535168,0.96415780544429,0.967326005811053,0.494535081648709,0.962068049826343,0.976169116041944,0.982558471185482,0.969862427205614,0.976823391011146,0.6874000816084,0.961727017116799,0.468004453254144,0.689667475765383,0.961715549356951,0.976621140969361,0.820527853628434,0.981597601457538
RYR3,0.938499216153855,0.955782493842835,0.939993994447169,0.9432657472458,0.942925326740452,0.942151912174854,0.947212916126506,0.944984860795581,0.964301283984391,0.952948150815821,0.949161377961717,0.940535008309191,0.934903366058394,0.961645982491919,0.92263273872469,0.935471323128715,0.919329294137327,0.957613197148312,0.952656462675463,0.898498279246919,0.931355462541,0.934317988033757,0.950444489851142,0.948831095389748
SCN10A,0.653874384833447,0.518219342443072,0.885108729920098,0.652637147830787,0.872081511046761,0.931153205177447,0.915491048469137,0.901470971525583,0.576034121226554,0.536658567034196,0.552935813131761,0.914870644547073,0.617109214168286,0.417666938118839,0.689055960098899,0.92034130840655,0.357690482100623,0.721389720576175,0.556648104347692,0.632932949005735,0.613306442793193,0.794188638106368,0.616081408541536,0.657542695263776
SCN2A,0.85416761836005,0.764542047842164,0.901318837845457,0.92809393345442,0.91950129888918,0.907195474401085,0.926725680355556,0.891220540723336,0.93104658495617,0.928937381231957,0.940874220276264,0.935040160889886,0.913752452700764,0.918447693844612,0.928395086905721,0.927452798436531,0.933033475929285,0.932738330491147,0.767822266013309,0.847755251674974,0.815172932192618,0.907141941670355,0.936690574361686,0.935631211033087
SETD2,0.950477632716636,0.960027999894547,0.948805095794768,0.955061509464109,0.949204754096634,0.946367831740131,0.954423870960535,0.945948902250788,0.954010314896548,0.963081905247856,0.959051594322244,0.957121175270428,0.953197870619954,0.94802210927709,0.953019819525518,0.946686279141989,0.957392569820569,0.962287233151773,0.948994298761501,0.962190586374524,0.960040142913129,0.937133261959591,0.958949605129782,0.964781011977415
SF3B1,0.945109277827107,0.944378808652415,0.944061309425177,0.947666519701266,0.920057950819381,0.940430700348759,0.932117947391626,0.94295344681561,0.947709229592325,0.95587785596357,0.946833516860201,0.949528507395152,0.951555873581528,0.938330210843124,0.962562528521423,0.947372853448085,0.964775485854015,0.941708229783318,0.94853068175224,0.945895251146953,0.911131870561361,0.941695682099961,0.946980801157199,0.96008106670802
SMG1,0.594879055579025,0.765849100305507,0.623096818173846,0.591222009031313,0.585336870918438,0.659036186082555,0.755867627341089,0.504618512745787,0.512741467142795,0.660726790238914,0.649590819257733,0.671305069593677,0.669675748694591,0.684249112825892,0.56137396065137,0.63102756788605,0.548957233563263,0.581220761264937,0.653670651504564,0.67976422095843,0.579198269749,0.672635119917776,0.589236723377471,0.702230520030738
SPEN,0.991257952660095,0.984173116868191,0.986817897025252,0.983497645823006,0.981957216347031,0.988172291426032,0.979495431066354,0.982397371769241,0.984268796763484,0.979839726335991,0.980768207018778,0.978079127424767,0.981804213179979,0.983957784128115,0.981787266124737,0.983299482383017,0.983713761299621,0.987408949427573,0.981430570283311,0.984278108610967,0.984387700672746,0.983220403262736,0.981614231000051,0.984424634199894
SPTA1,0.502987865211519,0.454408753578464,0.644808011553844,0.628125541713899,0.944661759164549,0.605383644899193,0.899251787348858,0.29666611091264,0.151109300662801,0.603016830828591,0.424972987632805,0.767656550276594,0.455546783883347,0.353357391851204,0.457970040237909,0.831354171449239,0.354735192246645,0.5418314827276,0.599499411180837,0.604024187796824,0.432016536112627,0.614814930304538,0.620239947829375,0.463229904532808
SRCAP,0.978667579713859,0.965857998465031,0.982327648352108,0.97487110888642,0.975530798319633,0.989595186328825,0.976493887628473,0.978182075505755,0.981336804977105,0.977677339564001,0.93597285496298,0.977701254702967,0.981974801957803,0.986677497574581,0.981313392326664,0.98206181091686,0.978305728965757,0.985250956475187,0.981537233697647,0.982279891498887,0.985668416286588,0.973034612453122,0.973316106979696,0.984990049396763
SYNE2,0.963664203034932,0.962214591990402,0.955114692677167,0.939092026189973,0.926155299057807,0.957224228721965,0.956378773356096,0.930874488986001,0.956137359115027,0.953512686121092,0.957817640874999,0.939687686183659,0.937765937314428,0.956419608758783,0.94259176839115,0.954869580530113,0.959284244463542,0.961878299250472,0.962071654334295,0.95345933184954,0.956436657407046,0.94484851419408,0.931830500252701,0.938047740767182
TAF1,0.840974221157606,0.924567004150702,0.850115077496291,0.935198390250168,0.87433141954936,0.925230586467387,0.951882945794827,0.935131649655988,0.920308791420442,0.949810121112424,0.817400502546268,0.955245006983566,0.779363353582491,0.824381989261091,0.933663589864967,0.940595637630941,0.890736117708145,0.932897376876058,0.704663903128723,0.877429748682781,0.911874834543316,0.934024119300617,0.789554234745779,0.957163523525114
TAF1L,0.561654010746954,0.351340158522554,0.522949046986736,0.72847518041675,0.875203775830777,0.646852401171394,0.914152877744456,0.544903864186898,0.277219029651795,0.482313363550697,0.492099448368272,0.654799265197933,0.618473787661687,0.437770115052413,0.745254727580474,0.574699257966169,0.433100720546014,0.773857669405886,0.495625019476798,0.637808759883763,0.481087492175537,0.699430679864827,0.687555428031032,0.844450882293524
TCHH,0.823623225293393,0.913659645079593,0.831794082290667,0.787481519014259,0.915792685418358,0.951001209251738,0.920893030167096,0.892735127489263,0.946342612878284,0.869095312441984,0.931310128025278,0.912560355344105,0.840199847319679,0.928022408802211,0.871787257027395,0.902602476742234,0.784769400588233,0.874821031146466,0.929304638439685,0.787466354350145,0.822881278830438,0.884180842065969,0.776274260545537,0.85304080604499
TENM1,0.793168281142634,0.858339007176839,0.745330787876775,0.834563441417255,0.930530375446255,0.931274855638105,0.931741787439339,0.94017456761589,0.743992641154435,0.653657126526236,0.510352019145928,0.943068484707048,0.714253371775198,0.407997883655532,0.526542756692007,0.924832959987209,0.51719979759822,0.421916484612902,0.815844527772147,0.708653828074193,0.703330518441869,0.869338163166928,0.474329317401587,0.708512529367032
TG,0.912436125894071,0.805395541416784,0.951206669275253,0.943157111476784,0.936673462458408,0.949559176319316,0.948173851682752,0.949103765930078,0.929786426720275,0.954947304920054,0.957691209991547,0.951237449471617,0.952728247083773,0.918986143081401,0.942569001853872,0.92956586602821,0.932162560367587,0.94609252610732,0.957085371420723,0.93527768192832,0.943158132118486,0.93363292784405,0.944798743973058,0.962275689213925
TLN1,0.802743160860299,0.81850265269483,0.790117001403343,0.783249948691357,0.805837428149347,0.846890566836978,0.798367728191235,0.608963249457926,0.635758636322925,0.829936515591577,0.773251402788612,0.84952763675464,0.840861190190707,0.747998699821245,0.770352534473674,0.764660097665082,0.729615945557882,0.745566751115991,0.760202246154414,0.826797893231966,0.766295396287708,0.639553540938487,0.719577278052334,0.805591943775384
TP53,0.941233259852097,0.953279646136154,0.949417629304765,0.952071847824041,0.92719979650162,0.935239767863593,0.961731039192928,0.949032591283501,0.939365129175863,0.953056878790391,0.948215898882889,0.950205265505962,0.939289521488904,0.94852091719762,0.934202971110832,0.943749334516905,0.942542534747982,0.951035372494083,0.950560646633468,0.942801077798304,0.954427009014506,0.93385145177085,0.946901296419557,0.939307564397418
TPR,0.889961742489532,0.934822073902839,0.897419187291751,0.941777968365561,0.922909987226717,0.936202178011461,0.95132259179433,0.930275175283745,0.94360296735234,0.944623339385319,0.930366776435776,0.946621492255083,0.925132802563919,0.950473328958521,0.92647964211699,0.937865405120129,0.921985614906236,0.945222273531392,0.935906978790395,0.921263322800217,0.944102481880617,0.922680874901172,0.939989886200788,0.94716348762856
TRPM6,0.852146326497469,0.491810660489733,0.917849795475884,0.868522621719411,0.926082351018948,0.947724531626248,0.939807523349867,0.950259628499704,0.389118550340711,0.760514666684473,0.64302790723262,0.928406134286565,0.755257090897269,0.554979918784129,0.569380739340819,0.926963676328173,0.605090081329794,0.943802723163635,0.527373102612,0.809695915578125,0.721639660455655,0.916661881564373,0.673195129863004,0.933797165391981
TTN,0.928002489122515,0.984054903444923,0.933990740254487,0.820120633226583,0.959582225724548,0.970673372966661,0.935094909671146,0.964463642367794,0.977484650965982,0.804793622624212,0.945892689512041,0.914627450289516,0.79193025324541,0.945952281598055,0.896052087179333,0.975891707100851,0.974636404759061,0.982719401833936,0.971041629599031,0.800529477137909,0.911345079959752,0.950634982439645,0.77028909754493,0.91243312214449
UBR4,0.944104035980617,0.965407072739861,0.911079287995027,0.952231133445136,0.932506824117555,0.969720156989905,0.948924294568144,0.960211215656229,0.956988439790372,0.947308994535061,0.957477890455298,0.958182078247115,0.956769673204231,0.933850805119757,0.953325899847482,0.956878809298024,0.962756528137108,0.958632740474872,0.951885602297654,0.965189499438864,0.962032537524997,0.936237077811037,0.956127899555638,0.965204746729397
UBR5,0.930976072869521,0.966918583837469,0.949007830068252,0.934188469349156,0.942001307614965,0.953510597760133,0.931945088871749,0.95173075062741,0.93773912447338,0.962928623867269,0.957169623110433,0.94439411214623,0.955426871715761,0.951744541860746,0.931858968436359,0.934779080791164,0.892304610425692,0.959724483858187,0.947005396958349,0.931378462894248,0.946337263925045,0.94500638584995,0.955070152075897,0.938930073888832
USH2A,0.909650289356562,0.86168642075277,0.90411447711989,0.903066804757068,0.911802905593977,0.932610149762176,0.91085862566163,0.929990129311547,0.952781461471341,0.905980798324808,0.855871494132366,0.931074524918118,0.921156548732668,0.921682472223896,0.914728241449267,0.943245818908792,0.769330693168715,0.948938749221804,0.785359293908566,0.912949224643551,0.682668122954887,0.928339461379992,0.918058032482421,0.938341356489439
USP34,0.93521239030108,0.954790701466609,0.935103770929942,0.930302191721267,0.933730690211972,0.933877969989468,0.899592347188371,0.924808056940062,0.961360702483591,0.922627078968155,0.878724526612642,0.944069704253411,0.942885298575777,0.887066351849715,0.930536368988404,0.886099427482755,0.925026783634196,0.891623351361649,0.834252244281353,0.937981675770701,0.939924079682639,0.806955354660109,0.947797624482989,0.953221228604071
USP9X,0.905413663985938,0.96233614882457,0.924604951056868,0.950941571111665,0.928445851982133,0.928399764161516,0.947974348034406,0.929116784236477,0.776424195661983,0.955397767605837,0.936189701988079,0.946941964253824,0.944158863925132,0.937431217590936,0.930217055114761,0.933532811538774,0.933782028162306,0.947081275428696,0.932093761623716,0.948024904044346,0.903205323094725,0.924081077877807,0.946243076214367,0.963173535650941
UTRN,0.941054725765452,0.891548006189437,0.951686543923941,0.936130274827276,0.90831396925115,0.911956911316022,0.934808180088334,0.939912941548492,0.919413819598329,0.93315078966317,0.930965802087276,0.946614693894469,0.938853488998687,0.939104790780443,0.92743296510324,0.938736872668673,0.950208103477699,0.946448815910507,0.933198010068613,0.623508330857027,0.951176686442429,0.950022589492443,0.939308273862193,0.945231167903308
WDFY3,0.940886363731055,0.958601380051034,0.936736334206535,0.941489360093266,0.937710265918146,0.931942976753278,0.940613090940212,0.945119957712471,0.956569027747679,0.929272044367469,0.955814350990036,0.951984420631711,0.9365719471797,0.953100548870521,0.916461623631949,0.947695796523807,0.941911104703764,0.950431217476749,0.947876516708103,0.948183486561543,0.937901874076728,0.938867629746086,0.942453441595299,0.950002265283508
XIRP2,0.881153197231139,0.480106861262134,0.826111402407666,0.805589560687831,0.894494294230069,0.891591585083216,0.925052132575923,0.91485674818665,0.894022131383854,0.779770433785206,0.926226531090331,0.927059433565932,0.908492069157979,0.6906105045995,0.866084151545746,0.866227855703908,0.812094517685654,0.865981306808145,0.689471310814358,0.875838115529445,0.707105976565016,0.887121936341718,0.675880039602414,0.916986965985161
YLPM1,0.867227153556386,0.890132584081188,0.900742602910188,0.919907111343103,0.879609325405052,0.893334548352834,0.886890565821387,0.903565902651765,0.922681807736824,0.925067651534254,0.920215204880802,0.935137819529607,0.88811549326248,0.940159172226298,0.874902942562062,0.904593312493907,0.9306471913464,0.932019276445686,0.90460499947522,0.947021626680701,0.926584791293295,0.916071261532488,0.944232495033034,0.942541660839679
ZFHX4,0.59370335611989,0.963407677059911,0.979215227295809,0.610090443380387,0.976286206572831,0.970862121519832,0.970632301765129,0.977336056851675,0.981969716274068,0.969346723523808,0.470915227458269,0.981181457539189,0.973698295537996,0.351688187283303,0.780452664219095,0.634990855995925,0.774478024556822,0.984050487147349,0.346652562813567,0.497851477253015,0.981082418542738,0.974664561558621,0.505084218738689,0.982435952177068
