gene,TCGA-A2-A0T1-01,TCGA-AC-A23H-01,TCGA-AR-A0TX-01,TCGA-AR-A24U-01,TCGA-AR-A254-01,TCGA-BH-A1EV-01,TCGA-BH-A203-01,TCGA-C8-A1HF-01,TCGA-C8-A1HK-01,TCGA-C8-A26X-01,TCGA-C8-A26Y-01,TCGA-C8-A275-01,TCGA-C8-A278-01,TCGA-D8-A1JF-01,TCGA-D8-A1JG-01,TCGA-D8-A1XT-01,TCGA-E2-A1B0-01,TCGA-E2-A1LB-01,TCGA-E9-A1RH-01,TCGA-E9-A248-01,TCGA-EW-A1OV-01,TCGA-EW-A2FR-01,TCGA-GM-A2DB-01,TCGA-GM-A2DH-01
MYCBP2,2.45101382127777,3.99258540141287,3.04089384877161,4.34578344858911,3.40981712348849,1.82052814852241,2.87681900237294,1.69285297100686,1.61898085893127,2.27289690596829,3.31696862100608,3.31823966914878,2.80065019514963,4.03663240155649,3.12005978909322,3.28553081874997,3.17502155339706,4.32281674145218,3.58250079753316,3.66047994454818,2.85841764465323,2.67962661772691,1.49650164857124,2.74573833455094
MYH9,7.95169894417973,7.52857365515346,7.08005545591973,7.65245296733555,7.16957873352934,7.85790298928377,7.70439900644589,7.2809061354275,6.40507882980758,7.3523203087811,7.02078585131327,7.0749710466513,6.73352169944948,6.14233124193421,6.964305860787,7.60445109461163,8.12222680464947,7.08836015956414,8.22649764693304,6.62729052547852,7.38662877961142,8.33095371798223,6.72671393047478,7.26634248670222
MYO16,0.0364992249574944,0.137573047982944,0.112423053243242,0.29809788665468,0.0193549367285729,0.0157921945203555,0.0406544199427898,0.008404401844621,0.0260314294070194,0.0646836344474394,1.03554168465733,0.0335320515677011,0.0547269488110177,0.0817432439478109,0.0471695947007139,0.0291192895714066,0.0487170341597394,0.0768282886011342,0.149548786908533,1.01986261823972,0.0415642243793109,0.0572339495138837,0.10702455563251,0.0462667271261455
NCOR1,3.00793028286866,3.73781804840653,3.66136957838473,3.17482573399039,3.32654790943145,2.89075773218888,3.17769595784113,2.46299544459806,3.19519761645971,3.05887448509203,2.94011293662708,3.80091951054385,3.1160130994114,3.91986331734502,3.00465136321758,3.37007645898306,4.0535577016025,3.26529474806065,3.89794802019802,3.61475551994154,2.77691002385996,2.9469769613171,2.46244868950906,3.33214992262253
NEB,0.218654330931169,0.0625752915850177,0.089358187881178,0.1662604189535,0.128532702074798,0.156982384358057,0.0858137854185945,0.159696463299906,0.493120338046583,0.104812599719132,0.300698690438495,0.0446556401165778,0.173309315626532,0.149443417773312,0.115977531156318,0.111930767701118,0.100130607647288,0.0972296171040458,0.13815381490258,0.32348437498274,0.121757355376473,0.0714892178769171,0.155831807615966,0.344832220624888
NF1,1.55609339334739,2.40869734422471,2.5618075843099,2.79229670858936,3.04426308414748,2.15549388684152,2.27143469921977,1.97012088502013,3.10421743428938,1.65798981888874,2.46426707189439,1.89019551879009,1.74867583669284,2.9009858059844,2.67308409046289,2.30240656479343,3.6840333426879,1.40688424429908,3.47376048262755,2.62302328902275,1.7809256390425,2.20175839698641,1.44631858690412,3.10410584959872
NIPBL,3.45251408783522,3.1240802421783,3.32262128262718,3.91678841565949,3.76581760476871,3.59041157080905,3.56584714557599,2.67930431691583,3.65676576708525,2.22695637606097,2.27517272169355,3.23827337317033,2.79355037119222,3.51546480648329,3.98665952073684,3.57772514812005,4.28052233803179,2.60431643401954,3.74311259470586,3.84109523265137,3.22818640303804,2.91929940736566,2.35214524808598,4.18187905083849
NOTCH2,3.4021269009557,4.29639527105933,4.46233295529116,4.56535165663616,5.70405411301679,4.31692784693497,3.33773401743203,3.08179249645822,3.81774893254892,2.7709523018687,4.05956663929949,3.64995343476977,3.61761107052686,4.4549517001202,4.89861792417288,4.33947981036514,4.51196785988817,4.76990146327866,4.81439001213612,4.45127473436235,3.85889990744515,3.89856889008622,2.72714751147988,4.46595651320564
OBSCN,0.322396189422517,0.176436490455326,0.479144549889615,0.950974362784873,0.575666244820879,0.645715085788371,0.379218960112977,0.0992746588194146,0.0628264438332837,0.166664131785561,0.672355105026087,0.125595330303357,0.0546313136281813,0.300975498503852,0.34047290481416,0.282063319263686,0.791335625976487,0.06763796006598,0.54607367298717,0.455048397994965,0.603960147850097,0.536189200291573,0.526227492409139,0.865981675788728
PEG3,0.225945554970711,0.624632283492135,0.769882204651986,3.70773445492249,1.86643292310099,1.97371792630245,0.894818371582572,3.70281337459378,0.111075431307787,0.205510602688078,3.05843218596882,0.164884295787396,0.352328687926529,2.26664739856592,0.273203606542134,0.256139896668592,2.95516458277132,0.621734346173646,1.61757315710845,4.79472177726856,0.319524071805058,1.3454603578098,0.197229709804744,1.74714000190996
