gene,TCGA-A1-A0SK-01,TCGA-A1-A0SO-01,TCGA-A1-A0SP-01,TCGA-A2-A0ST-01,TCGA-A2-A0SX-01,TCGA-A2-A0T0-01,TCGA-A2-A0YE-01,TCGA-A2-A0YJ-01,TCGA-A2-A0YM-01,TCGA-A2-A1G1-01,TCGA-A2-A25F-01,TCGA-A7-A13D-01,TCGA-A7-A13E-01,TCGA-A7-A26G-01,TCGA-AC-A2BK-01,TCGA-AN-A0XU-01,TCGA-AO-A124-01,TCGA-AO-A128-01,TCGA-AO-A1KR-01,TCGA-AR-A0TP-01,TCGA-AR-A0TU-01,TCGA-AR-A0U0-01,TCGA-AR-A1AI-01,TCGA-AR-A1AJ-01,TCGA-AR-A1AQ-01,TCGA-AR-A1AR-01,TCGA-AR-A1AY-01,TCGA-AR-A24Q-01,TCGA-AR-A251-01,TCGA-AR-A256-01,TCGA-AR-A2LR-01,TCGA-B6-A0I1-01,TCGA-B6-A0RT-01,TCGA-B6-A0RU-01,TCGA-B6-A0WX-01,TCGA-B6-A0X1-01,TCGA-BH-A0B3-01,TCGA-BH-A0E0-01,TCGA-BH-A0RX-01,TCGA-BH-A0WA-01,TCGA-BH-A1F0-01,TCGA-BH-A1F6-01,TCGA-BH-A1FC-01,TCGA-C8-A1HJ-01,TCGA-C8-A27B-01,TCGA-D8-A1JK-01,TCGA-D8-A1JL-01,TCGA-D8-A1JM-01,TCGA-D8-A1XK-01,TCGA-D8-A1XQ-01,TCGA-D8-A27F-01,TCGA-D8-A27M-01,TCGA-E2-A14N-01,TCGA-E2-A1AZ-01,TCGA-E2-A1II-01,TCGA-E2-A1LG-01,TCGA-E2-A1LH-01,TCGA-E2-A1LI-01,TCGA-E2-A1LK-01,TCGA-E2-A1LL-01,TCGA-E9-A1N8-01,TCGA-E9-A1N9-01,TCGA-E9-A22G-01,TCGA-E9-A243-01,TCGA-E9-A244-01,TCGA-EW-A1P4-01,TCGA-EW-A1P8-01,TCGA-EW-A1PB-01,TCGA-EW-A1PH-01,TCGA-GM-A2DF-01,TCGA-HN-A2NL-01
ARID1A,0.974769020097743,0.98761899212211,0.985351084488034,0.988234796743713,0.985560948532298,0.981627546155317,0.983166403989653,0.982638983928206,0.984640265433373,0.962193902142141,0.96956771987022,0.975854673866662,0.98943815693989,0.970770554334476,0.96888451228832,0.984663127695192,0.959027982413888,0.987808609928937,0.976952552741343,0.982736287526814,0.987339476001203,0.983804506503916,0.974897234707275,0.971890724055927,0.982923380666971,0.952981239491159,0.978690528029319,0.953579650896017,0.937095091050371,0.958564478227375,0.945153349487702,0.97092240756685,0.982640337352571,0.976381206141132,0.983837793375987,0.98370936219229,0.988110943666517,0.978311532992863,0.987248120794484,0.984133872191787,0.981298075403456,0.981046583195275,0.981432907982752,0.974812258800471,0.966144483105162,0.970277335415101,0.971937382284041,0.974650762597409,0.964049118245732,0.963006839742729,0.963770292291099,0.965240252196375,0.979772845277501,0.979779560493119,0.966252847152515,0.948065154445859,0.976236950956385,0.968317453277613,0.974349555895324,0.955597729707137,0.977531544532127,0.958847951368982,0.977767399585464,0.953467211182856,0.976204358921054,0.971778153624867,0.966585872318625,0.971173434578142,0.93218140530619,0.967321685665925,0.952273007306022
ARID1B,0.989561603858669,0.98346801210794,0.9830648009413,0.989716391186328,0.98966224850627,0.984366288778142,0.986657338611218,0.985775250646962,0.985696061743383,0.99007263839983,0.988725404213996,0.982468368271306,0.99131299822264,0.989920390029214,0.986171599698982,0.988814380333045,0.989113666527106,0.990071074926056,0.989562082316721,0.982924224043591,0.989413042369933,0.988546118560903,0.637620814785474,0.983582189459827,0.98957752900883,0.988081409184907,0.989959912569813,0.984725361641541,0.987065273587701,0.985759227809125,0.986533730115435,0.987783485508239,0.989267000677081,0.987763423932286,0.987069238882146,0.989775149745795,0.990615908712103,0.990883795454653,0.986534675471031,0.98182505790485,0.987080630638224,0.989860880170807,0.986564489471363,0.990723141853132,0.986548180230863,0.990016974818964,0.990500874001936,0.990424154951718,0.99190570541811,0.984089812124637,0.989554297180327,0.98616015793285,0.988342123380784,0.987675696572168,0.98574179355098,0.655998864232406,0.987203529148602,0.987715491770168,0.986826599450079,0.986712018235707,0.986970755209063,0.985630747791062,0.992675874982429,0.987263002815176,0.99118362108643,0.985991738547444,0.989802109348119,0.985289003080353,0.990968101982755,0.986417109524937,0.983449360584206
ASPM,0.0408123380098544,0.0477739503915473,0.0469797033548856,0.0519544717997004,0.0321065964174556,0.0555111150278561,0.0636331644420165,0.0395080587269858,0.041471071020284,0.0437430624414742,0.0429336309779565,0.0444271349833887,0.0326723424791292,0.0569791394403353,0.0559908918012472,0.0618890228399298,0.0378425536286337,0.0370736199450783,0.0356874348589675,0.0477944521459763,0.0568733625868542,0.0430047730118213,0.0542169452834325,0.0485014721203408,0.0311552726956626,0.0347017077990334,0.0567000677363471,0.111355449538825,0.0405005314565486,0.0460513604020023,0.06042344228176,0.03912849449031,0.050729185151051,0.0510049497645069,0.0389892844971544,0.0559576104862522,0.0598111789245309,0.0563840183715129,0.0624832821113611,0.100564391208924,0.0788823255713334,0.0447027186006759,0.0499702030517772,0.0526052264762489,0.0662210353994009,0.0549615495484646,0.0738408126279038,0.0493324095339205,0.0309593990074671,0.0339849609676669,0.0530583174137242,0.0447660652940059,0.0387840330604803,0.044445993338242,0.0296962912683223,0.029706338098279,0.0561739539044641,0.0404029671260205,0.0467755742450207,0.0356767781932143,0.0415638912700734,0.0558865122290103,0.123784025653605,0.0485489304590464,0.0687335293582743,0.0324485063785297,0.0311420048948862,0.0326583825444482,0.0324803112570044,0.0515915198855058,0.0716931051201257
ASXL3,0.0186285966628506,0.0393291427496226,0.0341598737414984,0.0838348763693841,0.099720069290955,0.0529003332160506,0.0253286493183518,0.028742016012338,0.0338675985151829,0.0347264002145954,0.133288373390916,0.0372441928903267,0.301139871871605,0.0915696439766203,0.468568933905852,0.158103375122369,0.0236633387569611,0.0543557115903404,0.351978322519697,0.546588847787257,0.0588967600708645,0.13227845184746,0.0802799540266068,0.0853352058589077,0.0412077564508008,0.0888684071651931,0.0469456305927931,0.0348876169767421,0.0637950033866032,0.729062753640655,0.0594517056103019,0.101254586704151,0.104792788136652,0.175108305079591,0.132030716694232,0.0313400106758703,0.167268293720234,0.0465412578761438,0.191829286597109,0.0380227157495114,0.0735360027701576,0.375645782199762,0.441438555771919,0.050874190963672,0.0797137135165739,0.0393055296048263,0.121977700710777,0.0327028563822931,0.0394003741021216,0.0983879205855518,0.0319684483276274,0.236579771778238,0.0697754848235821,0.0626570497148466,0.0559086130745129,0.0246850493100031,0.323024770183671,0.0852142021119792,0.68010127835072,0.0529152069965275,0.0276495623024323,0.0875697012609543,0.11099413598826,0.0914590184752485,0.281620735713862,0.0387097191905744,0.070621933270803,0.286408114168614,0.0228167282653588,0.306061004528329,0.0646381545023781
ATM,0.937808565071478,0.954755111626248,0.925574729982165,0.930011071143651,0.936503281726435,0.902674763191182,0.895614172382831,0.929811335725121,0.936267269156353,0.942289369917011,0.947201009122919,0.907548861812934,0.923807954463922,0.941582986740588,0.944393562778806,0.932027654861297,0.923847433877535,0.929434077106364,0.940132585679403,0.921582307558267,0.916571176870181,0.934088595000942,0.936083466312331,0.920562173594009,0.94737394663806,0.938948304032599,0.947897382008882,0.934412457862279,0.922763333767628,0.941496622005856,0.943108267218629,0.929234922885585,0.938339534673452,0.923877322847193,0.924557807171888,0.928218559230854,0.950376924505727,0.941409044476168,0.94173220774968,0.897865580510271,0.940134556921739,0.962646025880958,0.928418476434089,0.929101570521961,0.941464518104618,0.935504380416488,0.959403616899587,0.932358454038612,0.935347047508099,0.944055762937863,0.930211123826868,0.935081298664201,0.933091571843775,0.947562862297852,0.948744714590549,0.919998965823944,0.938687073985007,0.947360069630232,0.950738355008657,0.915265842193006,0.946013371972953,0.950945415817785,0.942551917238185,0.931276209306722,0.937721073279324,0.927762021411502,0.950224967017045,0.953759870756171,0.901084214968701,0.926050678626053,0.959815517444701
ATRX,0.744591214485754,0.855985551007173,0.88469086244112,0.916216733751843,0.921587881971696,0.874053815670416,0.893308821013513,0.836647730754289,0.905306172200669,0.930647841160673,0.938745086364436,0.871341100716426,0.856845762439131,0.865611446721259,0.924543831855432,0.892123914943007,0.876300644757373,0.905725460993433,0.950442588622004,0.86337796137607,0.947355562051396,0.878731528800993,0.93442488270972,0.887243178382244,0.908360097372395,0.930682057150461,0.899748517600975,0.913596046059702,0.929614824736687,0.936249781456506,0.909323989904048,0.92852415041227,0.928208088440318,0.924181825148777,0.878685783926585,0.922946389059851,0.914725330866669,0.924944084156735,0.901766581802027,0.858347332885951,0.865247180167348,0.944946550174474,0.929369899137778,0.81620564203964,0.919411056801728,0.919580149475749,0.929659554333051,0.926252526927404,0.935113494551955,0.869258559133625,0.910083199566959,0.903982136481446,0.920837688434964,0.935600008928332,0.92784249854994,0.810805654468826,0.933761608607337,0.935222051954765,0.922973955246986,0.932859325913018,0.955287356980154,0.960751353472215,0.93038630535894,0.924208529035394,0.91879154218708,0.926970728415696,0.948743060754221,0.92971277670086,0.885067757140961,0.853907086652939,0.912930964216518
BIRC6,0.939947246174721,0.950478107428872,0.945158755537032,0.943702575301252,0.933843325423904,0.942887085310793,0.941158884312171,0.941366406211872,0.948110425168102,0.946360650374394,0.953655377226434,0.917782881441928,0.96413994856627,0.962876458507497,0.937101966791329,0.946790886860448,0.94762192771314,0.940512735964451,0.920959150184987,0.93943741866508,0.942563482382518,0.945511527848908,0.949303390046955,0.912313529488916,0.93807582718409,0.936333656145397,0.945630874200728,0.938313530084441,0.956376439559,0.952812630638098,0.96771009871856,0.953079428317286,0.947365528344634,0.950566108390445,0.945182154029757,0.918431926594179,0.960954507033409,0.966277036020627,0.942697356022113,0.924820982491028,0.954482869575841,0.950777898428751,0.956056997441485,0.95290016083379,0.967490550945349,0.945170326116289,0.952488186265683,0.950883683468331,0.944501992876508,0.947608975711748,0.945129487823181,0.948237402325796,0.943401777486383,0.947306386507654,0.942361434113814,0.952933596522168,0.95580273691011,0.922398272280957,0.968961235663822,0.934722414925414,0.939077123009606,0.964551941232952,0.96658493017213,0.954522435960208,0.941665406140295,0.935990858944881,0.927866085906367,0.943417202335277,0.94844032793492,0.958036598564276,0.954248607096784
BRCA1,0.926720457542906,0.943186836929003,0.949584241758713,0.941202663445618,0.941860784481833,0.933157747314135,0.937665380999663,0.939579588323525,0.937209983669414,0.913462094658088,0.927259579299746,0.706931710640417,0.952982849513255,0.955077563331354,0.944789376204196,0.939042705750055,0.903713306548051,0.949699760831654,0.936055495881884,0.941333721142068,0.799747302883857,0.941072470473849,0.935999233708723,0.935565767885792,0.93467442942438,0.945589094695959,0.950421205617715,0.913163366898968,0.915823266483806,0.948402718527793,0.955242136019917,0.902166195789545,0.95084715005871,0.924233907664425,0.946932112675645,0.749962096994692,0.946473362959348,0.908730965730549,0.925470912499633,0.947344260372213,0.942772953167243,0.950307074277277,0.93234212190045,0.937368502636905,0.946123570010026,0.957168862337521,0.899636718960098,0.938897395124303,0.937991560907709,0.930491167041522,0.931905842434255,0.932232737092192,0.943322935859307,0.879585412262004,0.907017958725972,0.877053714145669,0.937855815782304,0.92417597748213,0.939983451963254,0.960917238685804,0.949985100434539,0.944356656430656,0.931988987729644,0.932206666877694,0.921938068390836,0.933752242097675,0.92621605645151,0.90662769778682,0.849224880110097,0.934564034202857,0.962819544379928
BRCA2,0.965927822302498,0.96162326336135,0.907950280164999,0.93894612801523,0.958232578292466,0.904724867182707,0.881910026382513,0.953902184267446,0.920658564014156,0.961183555496463,0.935223779937697,0.902932516310129,0.937644006718748,0.937275533455899,0.906658912021171,0.94362919094408,0.940979437071148,0.941980314855634,0.957483559739397,0.840684241470643,0.913855123675612,0.917434849504628,0.96655856111964,0.918351750284078,0.955816225160646,0.927581886978863,0.934803797515741,0.87203082299011,0.846823516166979,0.947163836171225,0.911856597849381,0.920238690261068,0.937505927259768,0.928481218332686,0.893022457889555,0.920261855183394,0.940507143512384,0.924465261731852,0.940490780120299,0.876054566613296,0.940615482735619,0.96433634074803,0.880164778552145,0.964127345307751,0.945708227610692,0.91077775755269,0.964859433553288,0.935430297082255,0.947678773111058,0.954807232150507,0.937009181738588,0.9558808562685,0.952013818693136,0.956898530306269,0.9599967899842,0.973827054801825,0.933024883990597,0.95764384689998,0.905014490089601,0.952406017793381,0.936470577604564,0.948716691023753,0.826208565888362,0.916904722826708,0.93575163546636,0.960343600534017,0.954181793535411,0.956241786976192,0.951188243590306,0.947827000109898,0.943600562245311
CACNA1A,0.937422015514041,0.911187709627815,0.921861882521928,0.942539292760954,0.958569428375708,0.935542257136648,0.711253506102198,0.892665297249589,0.932881650445564,0.946378250086468,0.917513322553523,0.840544741567639,0.983455604784644,0.934143726786036,0.946464828184646,0.943510356411375,0.445668556593157,0.95750534434953,0.95423343388768,0.917658996516099,0.944496631222105,0.913611387203121,0.940844339119078,0.825551342319904,0.952947686759493,0.937882293424048,0.939501311914126,0.855137438168816,0.930893580162158,0.943579288447297,0.955247802848074,0.932271836933911,0.942267929949525,0.950848628500434,0.929648168907224,0.91832961389738,0.93760890915562,0.942057077680195,0.930133634073468,0.66177365538779,0.92012955660196,0.955660873613602,0.959576878147501,0.876947673193077,0.929580371550466,0.620528228252309,0.905208050313732,0.939266072640836,0.936732039741354,0.863833245589151,0.888867956636578,0.8835817002647,0.938367865799139,0.935725256468017,0.944103312034352,0.840421869265858,0.921434216127981,0.931438845638917,0.900833022631384,0.956993138539776,0.969836545673121,0.956810317822569,0.941305556023398,0.895569808410233,0.855650122861053,0.957039033471921,0.938361762295125,0.960487372530639,0.927968351128866,0.938288927947021,0.956294235675914
