gene,TCGA-A1-A0SK-01,TCGA-A1-A0SO-01,TCGA-A1-A0SP-01,TCGA-A2-A0ST-01,TCGA-A2-A0SX-01,TCGA-A2-A0T0-01,TCGA-A2-A0YE-01,TCGA-A2-A0YJ-01,TCGA-A2-A0YM-01,TCGA-A2-A1G1-01,TCGA-A2-A25F-01,TCGA-A7-A13D-01,TCGA-A7-A13E-01,TCGA-A7-A26G-01,TCGA-AC-A2BK-01,TCGA-AN-A0XU-01,TCGA-AO-A124-01,TCGA-AO-A128-01,TCGA-AO-A1KR-01,TCGA-AR-A0TP-01,TCGA-AR-A0TU-01,TCGA-AR-A0U0-01,TCGA-AR-A1AI-01,TCGA-AR-A1AJ-01,TCGA-AR-A1AQ-01,TCGA-AR-A1AR-01,TCGA-AR-A1AY-01,TCGA-AR-A24Q-01,TCGA-AR-A251-01,TCGA-AR-A256-01,TCGA-AR-A2LR-01,TCGA-B6-A0I1-01,TCGA-B6-A0RT-01,TCGA-B6-A0RU-01,TCGA-B6-A0WX-01,TCGA-B6-A0X1-01,TCGA-BH-A0B3-01,TCGA-BH-A0E0-01,TCGA-BH-A0RX-01,TCGA-BH-A0WA-01,TCGA-BH-A1F0-01,TCGA-BH-A1F6-01,TCGA-BH-A1FC-01,TCGA-C8-A1HJ-01,TCGA-C8-A27B-01,TCGA-D8-A1JK-01,TCGA-D8-A1JL-01,TCGA-D8-A1JM-01,TCGA-D8-A1XK-01,TCGA-D8-A1XQ-01,TCGA-D8-A27F-01,TCGA-D8-A27M-01,TCGA-E2-A14N-01,TCGA-E2-A1AZ-01,TCGA-E2-A1II-01,TCGA-E2-A1LG-01,TCGA-E2-A1LH-01,TCGA-E2-A1LI-01,TCGA-E2-A1LK-01,TCGA-E2-A1LL-01,TCGA-E9-A1N8-01,TCGA-E9-A1N9-01,TCGA-E9-A22G-01,TCGA-E9-A243-01,TCGA-E9-A244-01,TCGA-EW-A1P4-01,TCGA-EW-A1P8-01,TCGA-EW-A1PB-01,TCGA-EW-A1PH-01,TCGA-GM-A2DF-01,TCGA-HN-A2NL-01
ACTN2,0.114715761986595,0.196848707171948,0.0639164942533523,0.101132894299588,0.286684634205789,0.587192223167961,0.145271964889925,0.0148469767763823,0.157295014857464,0.0339014541732381,0.0780363086490571,0.077513720348071,0.0523205081376617,0.20683884610596,2.38789121115404,1.76124747099214,0.259403922048006,0.0674913691173563,0.197235085523939,0.0124115531824046,0.380369722613293,0.109082428401827,0.0939252105625979,0.0687983423183024,0.808403001320199,1.47157502908791,0.169720130615331,0.173212377185104,0.464122011257818,0.0298274128744591,1.09756872705262,0.0619458149233819,0.157506070327739,0.0491674220160276,0.0908497879100273,2.14476965621811,0.383335504910231,0.319570788140748,0.232923074635478,0.26325309017245,0.0981893823676607,0.228691339340257,0.242987557031358,1.12388781304983,0.0600468515394208,0.0647150309295211,0.16563315663743,0.120783987524944,0.244937371988619,0.054883768058255,0.307546245289742,0.0361876900640809,1.53170090698133,0.0838794235556676,0.8644447238482,0.0817678208385768,0.779121631937519,0.0648733474259143,1.86635295166189,0.051100175822321,1.09432731111046,0.0496943085323321,0.0390671669263898,0.0378805802491488,1.53991561516965,0.0637869360793712,0.200364922287338,0.0234725652915941,0.182701351249527,0.0632408363184659,0.0125695231805062
AHCTF1,3.28885468489363,3.58115721351364,3.24722092964677,3.21586508003773,3.94971116369069,3.75595315988306,3.18547616184295,3.68489333484978,3.49975826342141,3.86534733860452,3.57736199365049,4.34325639888748,4.12993201316412,3.45666577739015,4.36593854518763,3.38721790992595,4.41740194811599,3.94421570915008,3.8749416800611,3.94688820253765,4.37390311366171,3.56735466835076,3.84732509309332,4.12497572896023,3.09476169620059,3.21800993477787,4.20851824728033,3.78142419524283,4.13569715639672,4.37667727028324,3.32932975749078,3.93024568633207,3.92909575825326,3.90448232942116,3.9615741898404,4.03308510614876,3.56755579576758,2.86003875727021,3.25056903454968,2.72785956425674,3.43705343113183,3.47531543840808,4.35637533694466,3.72350474572636,4.50862020025434,2.27090146051447,3.53717804256439,4.15093185949733,4.29378425029748,2.62833211271389,3.18371209224068,2.81950664496237,4.31107098615985,3.9897821638767,4.57076590914755,3.44609242587697,3.02503335815408,4.3222769766392,2.69825058262676,3.12241771350243,3.55814496472362,3.73513432498098,4.28963544443714,3.94862878958139,3.36616748988934,3.04132114735761,3.17664540180589,3.83119501901426,3.50968219461973,3.11135624609311,3.05523922889469
AHNAK,3.28177468268937,2.45180482125705,5.64515940905404,6.08840572024889,6.30188476728471,5.46169070076787,5.08319130328525,6.31835492238425,5.60721027311911,6.55413885150111,6.70036926751357,6.67371853988333,6.98176532761579,6.16035743844744,4.06383363363855,6.05348181240469,5.31574147273991,4.91491411497208,2.69705697877894,4.76784622288576,3.14988948735232,4.80005501195036,4.87571581095857,5.92683340907494,4.22574625529562,6.07250410476758,5.63332287160278,6.10223678630069,6.01885972038403,4.94243863663818,5.49194641061652,4.32191932928371,5.87909958732016,5.75877122262492,5.31227144504814,4.03238717842834,5.97773622513631,5.50254617201616,4.51006824916713,5.79662475901755,6.25626783432371,5.41307793412038,4.66804599701131,2.87551675686737,4.77983404635148,5.45054676055425,4.94556977801023,4.40947046780855,4.61182993594934,5.28704385409645,5.96866728941771,6.9064288955249,2.99580121868015,5.84426855483125,4.17581012465711,7.00008449378478,4.63644118223927,4.70241692274711,5.0336128974235,6.97186855143043,5.73160021619645,6.27457434120199,3.68010078675687,5.32378307867825,5.40563712995948,5.43385096221783,5.32908725577413,4.55847517110854,4.97105982124341,4.86044891506814,2.92702613304286
AHNAK2,0.434133411461197,1.60303982293592,2.95636825171434,1.70398857176809,3.65964543787009,2.98207213351339,0.868230762993422,4.17956062612202,3.3231723103171,3.52549770898923,1.38109818693347,4.19015760737399,4.63156944405205,2.07213649672791,1.32660802320476,4.48712677446781,3.00737494942314,1.98607210135076,0.114063167164691,1.17631061064447,0.167431313682422,2.18243093312204,0.467641736640439,1.64360996901064,0.404997119905022,1.0962947017776,1.44365737962924,1.95748653074633,2.48911361304446,3.32777512705038,1.57488774749337,4.31156778835315,1.2989337969917,1.66778756871673,2.03120318526642,1.72858979996786,3.19000191142853,0.678640063844404,1.16204669166519,3.08616106238554,2.18078602998124,1.48455604248264,0.67526035134023,1.03910719729373,1.27073404111635,1.32532758007426,3.40868881979659,1.1118736632426,2.07524588769034,1.43162954028631,2.37714577127492,4.88532081714688,0.771372884998053,0.915122297246608,0.164633737778152,4.36429965444415,2.35184042622459,0.986436690699228,3.23590514043246,5.4814172971868,2.49018622031221,1.02566408264468,0.323567510150788,1.08993361771379,4.17318948003696,3.10983729922253,1.34165209969587,2.49050846392174,1.15239452417398,2.95239428486431,0.183673599456856
AKAP9,2.77701290325709,2.44431277733793,2.48736461899795,2.71619789237472,2.85757422627447,2.30974317994955,2.84625734136271,2.64197448667431,2.43162953032253,2.70119176699616,3.01294862206471,3.70062595459232,4.17452323242585,3.10676285666096,3.13503751513391,2.84768891711484,3.31305851880534,3.5966821122901,1.35529549622835,2.87647851272396,1.52950445861568,2.97125022228738,3.65797070348368,3.02423132734239,2.70072794637084,3.31408418736574,3.18562213553842,3.01105031756599,3.96799037269087,3.30216626563814,3.12910320518623,1.32330717071193,2.84973647409108,2.28885742033513,2.18171390081011,2.96394414396561,2.11950251228638,2.39850972558227,1.48544800620564,3.04255767441862,2.98389273879431,2.8036938746914,2.56410300389834,2.22495295782946,3.07354238894107,2.23698813181048,2.77548172317411,2.80216655595381,2.60607355927138,2.02704983165811,3.35734212997528,3.6175646694926,2.25935235311746,3.55212563165986,2.8472266824496,2.5193928353436,1.39789463781203,2.75803863997278,1.70335138525099,2.80934627359497,3.74283103949587,2.9716606038249,2.44157892088006,2.65953748045457,2.01153111517438,2.4266673992753,2.55485310325793,2.03591685274216,2.25192285993327,1.93793986077468,2.58354123653333
AKT1,3.69848047138338,5.18544442132429,4.05161555741536,3.65992569046099,3.60961489439542,4.7756680378271,5.01269147635095,3.72290683741208,4.10044178632392,2.79498856655414,3.20453108204661,4.123732873353,3.16677250750433,2.77722646532412,3.85035117852369,4.12094235576908,4.11003814174729,3.59747682963754,3.29716596056113,4.44848191114388,3.20795252095345,3.35811765124002,3.14174937273985,3.47104653392755,3.70230831987348,3.37755130643336,3.67724669029563,3.37422591522034,2.2548363763604,3.21627926898746,4.5913765209587,4.59944115781183,4.13945269914332,4.4169914115954,2.99390914934812,3.77223255463617,4.1983004889587,3.32515684244721,3.31527264265264,3.78548448018133,3.40756396728485,3.34538482175086,3.40630814061001,3.72025389090323,3.2157368079253,4.77132822913966,4.03574721862598,3.03072010884893,3.55726738421215,4.31455485497198,4.04885154688121,3.66856667955221,3.22776832951093,3.17012129618537,3.31425516025554,3.08144294102676,3.47516267563859,3.16537256604572,3.65908184188017,4.5183731965777,3.90062511594343,4.08719157437438,3.3242751745841,3.74553070383516,3.86984722958374,3.85386520361904,3.9600329334692,3.77015004931179,3.14055434191914,3.76872889391601,3.81049571195861
ANK2,0.939041707357471,1.05183305220066,0.862325440927751,1.02596480215347,1.27077408740021,0.235272015194163,0.48060386686153,0.222152749409832,1.08629412917688,2.13465711313927,1.75408688231755,0.814363326402671,1.38004513001314,1.10576210225715,0.763011796361576,0.418046483504191,0.0668305076761797,0.256853158311086,0.570610318098293,0.176709240451841,0.136886511050412,0.707597150977951,1.74892944144222,1.65022524992061,0.328006737001364,0.954560425478516,0.541870469744549,0.814445131528852,0.841196757184859,1.03044704877661,1.38879175101487,0.340773575700337,1.14626362508204,0.738917662402686,0.9133613173003,1.34135968443102,0.377579838087571,0.331067892792014,0.427877507693218,0.376911339534228,1.51861877621614,0.563963102000702,0.168478383940758,0.658957688011433,0.255286250002916,0.409835129517005,0.708258139300552,0.482336459396834,0.62610070794367,0.241357545822227,0.641728144310693,1.61430043850955,0.757033313746868,1.09019360726654,0.547238949314749,0.267390208275811,0.514128165645209,0.208925391317516,0.027792458250912,0.14274632329594,0.408652298191102,0.83122108848725,0.175772648849268,1.30560794217383,0.81209997045739,0.454824933535692,0.624743063418192,0.776585511824046,0.302035762109748,0.578439193583091,0.406046529789942
ANK3,1.09719674516842,1.10514188788722,1.37888431609921,2.10673916770324,3.04706259440283,0.199978215543727,0.94899630924701,1.19728855122214,1.9196056836425,2.49715684738811,0.887625757842926,2.42222574953824,4.44012470557205,1.13891022517118,1.53310939396374,0.9993503235639,1.81326216655882,2.00749108257359,0.800982950120956,1.63910538293862,2.05161610897639,1.95677244729298,2.73741831744377,2.34615971388335,1.20676950882333,1.8054886632517,1.28743277011186,1.10780465522962,3.25115545581625,1.37566972027467,0.608454808630175,0.559890999722398,1.55584816915952,1.25625263640444,1.44856834695389,0.980400312406432,1.16110281659371,1.71070321062089,0.876758338956562,1.11563737006167,1.64767811178022,3.21762326958042,1.16283406111908,1.52301216178284,2.33981005930539,1.11963467217411,1.79297642969947,2.78024396733541,0.474032631252795,0.701495311382636,2.36275828114288,1.92249246548542,1.02190275746549,2.37784603448966,1.86590035356587,2.08435028930375,0.629004151180804,1.98383162779168,2.24081996516963,1.60657394564807,2.20545481737011,2.57166924659869,1.72290044486142,1.06151446616035,1.86576446641239,1.94602587229111,1.47188466391364,1.58736815088643,1.82231032789153,1.07954042513415,1.36703431505524
ANKHD1,0.463113403623274,0.417193135894471,0.257214483426687,0.526475095525,0.668896313001775,0.484126294141214,0.470182443195963,0.286181218926266,0.350061857731364,0.563818227018438,0.552402889096232,0.64878876926016,0.796288823282861,0.620553857508756,0.45446144120214,0.440912299477168,0.509893606272327,0.715142014804969,0.561358707656116,0.36648878804259,0.45024534994997,0.652122161954065,0.371138492568384,0.638514338257737,0.419976451346193,0.463972264138426,0.456665315241741,0.452629214752966,0.660278284859082,0.642271552046637,0.632785697611785,0.484393395110605,0.696458934199554,0.28239184068112,0.328165660145303,0.411331008516389,0.510220743346173,0.684550123609984,0.330675303813243,0.380144509255542,0.469037548512118,0.428391181977753,0.426913686221231,0.529229744510039,0.393501135121204,0.372498455150008,0.620009270640375,0.584224791918819,0.610239246267499,0.455636144550123,0.374567113293728,0.588638729065019,0.652652076980931,0.848165522122664,0.525594774420561,1.05647998532003,0.45684848468186,0.380783464209684,0.355303526213906,0.296928772600792,0.471915800622631,0.601080354858465,0.329739905495194,0.581502117974036,0.273332136604755,0.334207544268401,0.29493155045192,0.252932233175521,0.373611953439779,0.482598961385821,0.367380351177465
APOB,0.0162357334894643,0.0205522771190965,0.0064849062180199,0.0039017417700133,0.119276341971821,0.0014523325558591,0.154880238221118,0.0018540303890575,0.0552725203077883,0.0069611970911297,0.114917514148474,0.0187651849270829,0.0095414842775447,0.017586841314458,0.0,0.0143761706704457,0.0064481242132812,0.0025745497655591,0.0316715513501034,0.0,0.0046745640813343,0.0,0.0016442520473171,0.174802635994246,0.0119803752984233,0.0849274746072905,0.0171209408215324,0.0038798472603955,0.0576922830910334,0.0042087485673797,0.0430063578868151,0.0013878860934115,0.0095173467266823,0.0499946279839731,0.0149104079192408,0.110258904626154,0.0804372540026075,0.156703499215026,0.0238709967988978,0.0078979378785045,0.0670368851364442,0.0089885754520993,0.032049997926917,0.0335748435672154,0.0012030049374867,0.0041082320147149,0.141018216364253,0.0271507813679479,0.0039246653758512,0.0055527252947357,0.0162019609922032,0.0417564106786237,0.0155410553998611,0.0035744040888043,0.0,0.0026122569824338,0.0059610787673425,0.0,0.0026488040114436,0.0096670319022151,0.0086987455880529,0.0020935953725091,0.0,0.145998245289971,0.0167299199443348,0.0048563435044611,0.0330202521550044,0.0,0.0351162002587695,0.0396335768742359,0.0
